listing_id,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,instant_bookable
930520293712415792,True,1,13,26,203,2025-03-15,False
931222075142174630,True,14,26,41,113,2025-03-13,False
931564952216092702,True,3,15,32,32,2025-03-13,False
931710577500367504,True,0,0,0,0,2025-03-13,True
932059647266423116,True,0,12,42,124,2025-03-13,False
932430936836532274,True,0,0,0,0,2025-03-14,False
932625771303518762,True,11,34,58,58,2025-03-13,True
932676484384393610,True,0,0,0,0,2025-03-14,True
932728625286828850,True,0,0,0,0,2025-03-14,True
932948351971531886,True,3,7,31,300,2025-03-13,False
932985023048463061,True,29,59,89,360,2025-03-13,True
933413201913840408,True,1,5,11,75,2025-03-13,False
933503520695259857,True,17,24,24,124,2025-03-13,False
933939518194099629,True,16,28,58,238,2025-03-13,False
933987609172134328,True,0,0,0,0,2025-03-13,False
933994526295239512,True,6,22,47,47,2025-03-14,False
934031470777219109,True,14,41,71,337,2025-03-13,True
934090897343153099,True,17,47,77,289,2025-03-13,False
934247732662003137,True,0,0,0,0,2025-03-13,False
934308150078675066,True,1,22,42,192,2025-03-13,False
934573613236411374,True,3,10,22,73,2025-03-13,False
935668382499184883,True,4,13,26,279,2025-03-13,False
936224195092196453,True,13,40,70,250,2025-03-13,False
936236542023242573,True,10,28,41,41,2025-03-13,False
936316220711046036,True,4,13,27,252,2025-03-13,True
936950175236828295,True,11,41,71,251,2025-03-13,False
937150134796463587,True,0,15,45,188,2025-03-13,True
937258653921685254,True,6,15,34,124,2025-03-13,False
937922280234246466,True,7,20,33,293,2025-03-13,True
938293025319832350,True,21,51,81,259,2025-03-13,False
938726965312888012,True,6,24,38,114,2025-03-13,False
938808776838475708,True,11,13,24,272,2025-03-13,True
939123040916149371,True,20,50,80,170,2025-03-13,False
940039896507070649,True,19,46,74,162,2025-03-13,True
940058950631790983,True,30,60,90,270,2025-03-13,True
940113242766361239,True,0,0,0,0,2025-03-14,False
940248348636252930,True,1,4,9,225,2025-03-15,True
940395903956192326,True,0,0,10,190,2025-03-13,False
940566502456977328,True,20,48,73,341,2025-03-13,True
941280109920084032,True,2,19,32,115,2025-03-14,False
941325629900808884,True,0,0,0,0,2025-03-14,False
941398814495828540,True,20,34,49,318,2025-03-13,False
941864509854045427,True,18,28,54,54,2025-03-13,True
942139518839033372,True,7,20,43,76,2025-03-13,True
942500954497783000,True,25,52,78,253,2025-03-13,False
942741472372757765,True,10,37,63,238,2025-03-13,True
942758167279299694,True,18,48,78,353,2025-03-13,False
943563722587206359,True,2,3,15,163,2025-03-13,False
943661975591416291,True,14,41,71,337,2025-03-13,True
943681685909804978,True,29,59,89,179,2025-03-13,False
943727093815058333,True,0,0,0,0,2025-03-14,True
944148915522444358,True,7,17,26,284,2025-03-13,False
944237121797350112,True,12,42,72,347,2025-03-13,True
944407425968954934,True,23,53,83,358,2025-03-13,True
945766485619333267,True,2,16,25,25,2025-03-13,False
946077664631227751,True,28,58,88,363,2025-03-13,True
946246171285193047,True,9,39,69,174,2025-03-14,True
946451466477268879,True,4,7,21,258,2025-03-14,False
946651935214762620,True,0,0,0,0,2025-03-14,False
946723991477685754,True,23,53,83,165,2025-03-13,False
947184238662288025,True,16,46,76,253,2025-03-13,False
947320935476085001,True,5,7,15,279,2025-03-13,False
947394046691190151,True,7,33,60,240,2025-03-13,True
947689012386615162,True,0,0,0,270,2025-03-13,False
948095182684272338,True,0,0,0,255,2025-03-13,False
948095789035804832,True,0,0,0,255,2025-03-13,True
948468330250303826,True,18,48,66,281,2025-03-13,True
948468536212025106,True,13,42,60,275,2025-03-13,True
948780991084383330,True,4,26,46,124,2025-03-13,False
948843120447451334,True,4,16,34,158,2025-03-13,False
948856935932499712,True,15,45,75,350,2025-03-13,True
948890492011103976,True,1,1,1,1,2025-03-14,False
949229101675514980,True,12,36,66,156,2025-03-13,False
949509536405362235,True,6,14,36,301,2025-03-13,False
950002007512759903,True,0,0,0,0,2025-03-13,False
950117820451418759,True,22,50,78,255,2025-03-13,True
950565931761937630,True,0,18,48,228,2025-03-13,False
950598832478942319,True,7,7,7,8,2025-03-13,True
950662119947936215,True,11,41,68,245,2025-03-13,False
950695414096097296,True,8,36,56,227,2025-03-13,False
950936520739620076,True,0,0,0,0,2025-03-14,True
950989723610335819,True,2,19,44,224,2025-03-14,False
951473579670925280,True,1,1,1,1,2025-03-14,False
952197972882143631,True,0,0,0,161,2025-03-13,False
952260124861146331,True,10,30,57,235,2025-03-14,True
952370677549568265,True,0,0,0,0,2025-03-13,False
952644326300872862,True,6,36,61,238,2025-03-13,False
952750226615894178,True,5,14,19,67,2025-03-13,False
952819795204482719,True,0,0,0,0,2025-03-14,False
952944326577724046,True,8,21,46,321,2025-03-13,False
952969803589503503,True,12,42,72,347,2025-03-13,False
952994889277705367,True,0,0,0,0,2025-03-14,False
953082350921034872,True,3,29,50,52,2025-03-13,False
953111497718504517,True,14,42,68,154,2025-03-13,False
953647503067389739,True,0,12,22,227,2025-03-13,False
953729181398106983,True,0,9,39,314,2025-03-13,False
954192020372431086,True,6,13,18,257,2025-03-15,False
954238470363708932,True,5,29,52,230,2025-03-13,False
954390279141231472,True,0,0,0,0,2025-03-13,True
954396628662151483,True,1,26,44,91,2025-03-13,False
954607587514871431,True,1,1,1,1,2025-03-14,True
954740917423495097,True,2,5,17,17,2025-03-14,False
954822093960671765,True,0,0,0,0,2025-03-15,True
955022738722275807,True,6,36,66,146,2025-03-13,False
955054026640392997,True,30,60,89,89,2025-03-14,False
955683396744116551,True,12,28,28,28,2025-03-13,False
955918132718645918,True,0,28,58,238,2025-03-13,False
956033586918112903,True,0,4,4,4,2025-03-15,False
957486588670149864,True,16,42,68,163,2025-03-13,False
958647339000634640,True,0,0,0,0,2025-03-14,False
958912031723926651,True,16,36,59,230,2025-03-13,False
959297905728282759,True,0,29,59,334,2025-03-13,False
959968665418003449,True,5,28,52,325,2025-03-13,True
959995938698025855,True,0,0,0,154,2025-03-14,False
960177420729834507,True,11,41,71,346,2025-03-13,False
960194777433477344,True,0,0,0,0,2025-03-14,False
960302734742839924,True,0,0,0,0,2025-03-14,True
960312840751588379,True,0,0,0,0,2025-03-14,True
960686669468902545,True,29,59,89,269,2025-03-14,False
960699118296797208,True,11,41,71,346,2025-03-13,False
961439944497914845,True,15,41,71,161,2025-03-13,False
961539202539671781,True,10,40,70,345,2025-03-15,False
961552545130681996,True,1,1,1,1,2025-03-14,False
961679990089865297,True,0,13,43,61,2025-03-15,False
961838814191488453,True,1,18,31,114,2025-03-13,False
962227861165221981,True,0,6,32,307,2025-03-14,True
962255103456996262,True,12,38,59,330,2025-03-13,True
962380543880546544,True,7,22,32,32,2025-03-14,False
962420028732960951,True,0,0,0,257,2025-03-14,False
962927491488199589,True,0,0,0,0,2025-03-14,False
963657210212183567,True,6,26,36,249,2025-03-13,False
963671543892626080,True,0,0,0,86,2025-03-13,False
963712357907585687,True,10,22,27,246,2025-03-13,True
964384387885754605,True,20,47,68,158,2025-03-13,False
964476142587631976,True,17,18,18,18,2025-03-14,False
964636329856988634,True,0,0,0,0,2025-03-13,True
964745901926847329,True,1,1,1,1,2025-03-14,True
965106152332867284,True,13,37,51,295,2025-03-13,True
965141900260066436,True,8,37,60,331,2025-03-13,True
965227993268906275,True,0,0,0,0,2025-03-13,True
965796514430604286,True,29,59,89,269,2025-03-13,False
966096619221448422,True,12,40,61,329,2025-03-14,True
966798723935981009,True,0,0,0,0,2025-03-13,False
968326094762891685,True,10,23,45,206,2025-03-13,True
968481392940754181,True,0,19,19,267,2025-03-13,False
968689322104306992,True,0,0,0,0,2025-03-13,False
968922110987886979,True,4,21,41,202,2025-03-13,True
969022638168168693,True,6,17,32,197,2025-03-13,False
969089541141255243,True,12,42,72,347,2025-03-13,False
969090001287583316,True,0,0,0,0,2025-03-13,True
969588713833560197,True,30,60,90,365,2025-03-13,True
969845091769154346,True,0,0,0,0,2025-03-13,True
970202434398840525,True,0,0,0,0,2025-03-13,True
970364868846641269,True,19,48,73,153,2025-03-13,True
970953068091227848,True,9,39,69,344,2025-03-13,False
971435438518765182,True,0,0,0,22,2025-03-14,False
972265305344836897,True,0,0,0,0,2025-03-13,False
973332234784725187,True,20,47,74,74,2025-03-13,False
973398465928267862,True,6,23,23,23,2025-03-13,True
973421649821254727,True,13,26,33,173,2025-03-13,True
974052065918990420,True,0,0,1,195,2025-03-14,True
974135618841191550,True,1,17,17,103,2025-03-15,False
974556939723638212,True,1,1,1,1,2025-03-14,True
974747877080095093,True,5,31,54,325,2025-03-13,True
974948308537918873,True,14,40,70,345,2025-03-13,False
974951462217335847,True,19,44,74,349,2025-03-13,False
974955832256346356,True,7,37,67,342,2025-03-13,False
974956286844795595,True,21,51,81,356,2025-03-13,False
975385091820983760,True,0,0,0,72,2025-03-15,False
975571501290132404,True,28,58,83,97,2025-03-13,False
975636165188571163,True,10,17,26,103,2025-03-13,False
975678054468794133,True,10,17,38,115,2025-03-13,False
976071756968767289,True,0,4,4,125,2025-03-13,False
976817064567946962,True,10,35,65,152,2025-03-14,False
977370411365518736,True,12,27,39,283,2025-03-13,True
977375107968316358,True,0,8,38,127,2025-03-14,False
977447010007653426,True,18,40,61,330,2025-03-13,False
977502446777481266,True,7,32,46,46,2025-03-13,False
977573120958076368,True,9,24,47,125,2025-03-13,True
977776324128580691,True,29,59,59,67,2025-03-13,False
977789742744717097,True,29,59,89,179,2025-03-13,False
977801659815334135,True,29,57,57,67,2025-03-15,False
978153217741200577,True,0,0,0,0,2025-03-14,False
978189538729805898,True,6,36,66,341,2025-03-13,True
978228622103292058,True,0,0,0,0,2025-03-13,False
978283890767051802,True,0,0,0,0,2025-03-14,True
978373967274220782,True,0,0,0,0,2025-03-14,False
978964131061053978,True,0,0,0,0,2025-03-14,False
979576532020966034,True,29,59,89,269,2025-03-13,False
979982467034397753,True,18,48,78,78,2025-03-13,True
980419685409570050,True,6,17,28,28,2025-03-13,False
981095928306623335,True,7,16,28,28,2025-03-13,False
981198845380395947,True,5,12,25,107,2025-03-13,False
981250944275235045,True,12,38,68,287,2025-03-13,True
981498244112477777,True,20,47,74,74,2025-03-13,False
981740917265014747,True,6,23,39,281,2025-03-14,False
981849322724784981,True,29,59,78,78,2025-03-14,False
981925694936804354,True,0,0,0,0,2025-03-13,False
981988625408737395,True,4,11,26,108,2025-03-13,False
982211371499095810,True,30,60,90,270,2025-03-13,False
982682868582465715,True,0,0,0,0,2025-03-13,True
982737550265675701,True,8,34,64,64,2025-03-13,True
982759429995229777,True,8,38,60,237,2025-03-13,False
982776733902322894,True,0,0,0,0,2025-03-14,False
982934364801408025,True,8,23,41,291,2025-03-13,True
983195434993158079,True,25,55,85,287,2025-03-15,True
983269847304678246,True,3,7,10,155,2025-03-13,False
983653576828508371,True,17,47,74,344,2025-03-13,True
984269793418611306,True,18,30,59,59,2025-03-13,False
984380885339802236,True,17,37,64,150,2025-03-13,False
984676173227433301,True,0,0,0,0,2025-03-13,False
985214352097923954,True,21,51,81,356,2025-03-13,True
986211920981172395,True,7,7,7,85,2025-03-13,False
986919641283680497,True,29,59,89,179,2025-03-13,True
987770769073627245,True,21,51,81,261,2025-03-13,True
987828399418932529,True,23,53,83,263,2025-03-13,False
987902093817479585,True,26,54,77,276,2025-03-13,True
988335994411587092,True,5,21,34,216,2025-03-13,True
988383832653048895,True,0,0,0,0,2025-03-13,False
988508453504485935,True,22,52,82,82,2025-03-13,False
988541251868751940,True,17,41,61,322,2025-03-13,True
989002353005044355,True,0,0,0,0,2025-03-13,False
989198522024733630,True,30,60,90,364,2025-03-14,True
989288987344893634,True,9,32,44,309,2025-03-13,True
989290359103377155,True,1,22,40,308,2025-03-14,True
989914256490979977,True,0,0,0,0,2025-03-14,False
990495388452580507,True,2,17,28,287,2025-03-13,True
990554931450362939,True,12,27,50,320,2025-03-13,True
991205076502959534,True,1,1,1,1,2025-03-14,False
991317127244903732,True,0,0,0,0,2025-03-14,False
991461580499869489,True,0,0,0,0,2025-03-14,False
992247988704939487,True,0,0,0,0,2025-03-13,True
992248445784849119,True,6,6,14,154,2025-03-14,False
992957952353684662,True,15,45,75,141,2025-03-13,False
993354756521176205,True,29,59,89,269,2025-03-13,False
994126105157192781,True,9,33,59,334,2025-03-13,True
994984331016955409,True,11,41,46,160,2025-03-13,False
995897527303705517,True,15,31,53,298,2025-03-13,True
995913043405720994,True,18,48,74,349,2025-03-13,True
996214034899342815,True,0,11,41,316,2025-03-14,False
996214393464522790,True,0,0,0,225,2025-03-13,False
996215495736387418,True,0,13,43,277,2025-03-14,False
996511192082907073,True,5,22,35,205,2025-03-13,True
996558551217866900,True,0,0,0,0,2025-03-14,True
996572856399109846,True,0,0,0,0,2025-03-14,True
998361144430924947,True,0,8,12,13,2025-03-13,False
998575123896425920,True,1,1,1,1,2025-03-14,True
998575566666965458,True,30,60,90,365,2025-03-15,True
998638730134070679,True,15,43,73,325,2025-03-13,True
998690618037812781,True,15,43,73,348,2025-03-13,True
999207006329812270,True,0,0,0,157,2025-03-14,False
999247664972316947,True,0,0,0,0,2025-03-14,False
1000826250389415584,True,30,60,64,198,2025-03-14,True
1000937913002824648,True,8,33,58,72,2025-03-13,False
1001416591038245453,True,28,58,88,265,2025-03-13,False
1001616613036611786,True,2,4,9,141,2025-03-13,False
1002032011373395794,True,0,0,0,0,2025-03-13,False
1002225111702503899,True,0,10,40,315,2025-03-13,False
1002901371177254584,True,1,3,8,187,2025-03-13,False
1003794591113429023,True,23,53,73,73,2025-03-13,False
1003845129913942341,True,3,17,39,139,2025-03-13,False
1003856857504667354,True,19,44,74,93,2025-03-13,False
1003874446533768606,True,7,7,7,48,2025-03-13,False
1004294091560230185,True,11,41,47,207,2025-03-13,False
1004360324303077589,True,16,46,73,346,2025-03-13,True
1004365036946926686,True,16,46,76,351,2025-03-14,True
1004366431278881648,True,15,45,75,350,2025-03-13,True
1004374181224700816,True,18,48,72,347,2025-03-13,True
1004374346171171072,True,12,38,68,343,2025-03-13,True
1004374766004761214,True,0,0,0,0,2025-03-14,True
1004396622241484902,True,16,46,76,351,2025-03-13,True
1004399452048291382,True,16,46,76,351,2025-03-13,True
1004402895188600207,True,17,47,77,351,2025-03-14,True
1004407261276340053,True,16,46,76,349,2025-03-13,True
1004408233060857892,True,0,30,60,304,2025-03-13,True
1004408469053532140,True,18,26,26,277,2025-03-13,True
1004409126285976588,True,15,45,75,350,2025-03-13,True
1004411331786374581,True,17,47,77,351,2025-03-14,True
1004413149019034654,True,0,0,0,0,2025-03-14,True
1004419307404288741,True,15,45,75,349,2025-03-13,True
1004425315350995348,True,13,43,73,348,2025-03-13,True
1004429463031776607,True,16,46,76,350,2025-03-14,True
1004434300207765296,True,17,37,67,335,2025-03-13,True
1004466989823805969,True,0,0,0,0,2025-03-14,True
1004532910257389816,True,0,0,0,0,2025-03-14,False
1004604198480720801,True,21,51,79,259,2025-03-13,False
1004622418352576111,True,0,1,6,70,2025-03-13,True
1005693157135184052,True,12,38,62,152,2025-03-13,False
1005696317301173088,True,0,0,0,0,2025-03-14,False
1005799808157085162,True,1,1,1,1,2025-03-14,True
1005990747876048518,True,29,54,82,82,2025-03-13,False
1006460012055343148,True,30,60,90,269,2025-03-14,False
1006756551805585060,True,0,0,0,0,2025-03-14,False
1007398138707579414,True,16,35,35,35,2025-03-13,True
1007405045646422516,True,17,36,36,36,2025-03-13,True
1008159391394766481,True,25,54,82,284,2025-03-13,True
1008183125322664108,True,7,14,35,112,2025-03-13,False
1008231274442060198,True,8,23,46,213,2025-03-13,True
1008764002265120913,True,11,35,53,227,2025-03-13,True
1008797160841015538,True,12,23,51,233,2025-03-13,False
1008802456935247840,True,6,25,38,217,2025-03-14,True
1008856483497523303,True,0,0,0,0,2025-03-13,False
1008943115564738683,True,2,4,13,13,2025-03-13,True
1008945307070170377,True,18,42,57,232,2025-03-13,False
1009445633046585867,True,12,38,57,237,2025-03-14,True
1009456873824672804,True,14,38,50,225,2025-03-13,True
1009512603904915642,True,29,59,89,179,2025-03-13,False
1009526649327102640,True,0,0,0,0,2025-03-14,True
1009558518947023114,True,10,33,60,240,2025-03-15,False
1009670286373074365,True,19,47,75,253,2025-03-13,False
1009759966406308590,True,0,0,0,0,2025-03-14,True
1009760158588220024,True,0,0,0,0,2025-03-14,True
1010081712102882422,True,0,0,0,0,2025-03-13,False
1010139449708544762,True,0,0,0,0,2025-03-13,True
1010485963993132498,True,0,0,0,226,2025-03-14,True
1010486202498298217,True,0,0,13,230,2025-03-15,True
1010486489906800727,True,0,0,19,241,2025-03-13,True
1010653751695329863,True,0,0,0,0,2025-03-13,False
1010705782683167311,True,0,0,0,1,2025-03-13,False
1010729538302334885,True,0,0,0,138,2025-03-13,False
1010867435065998590,True,16,42,72,338,2025-03-13,False
1010924132673781080,True,0,0,0,225,2025-03-14,False
1010948569600851847,True,0,0,0,86,2025-03-13,False
1011662043769361021,True,5,22,33,36,2025-03-14,False
1011936731526425450,True,20,47,74,74,2025-03-13,False
1012319430306058944,True,29,59,89,240,2025-03-13,False
1012554353020549271,True,25,54,78,255,2025-03-13,True
1012903967945581260,True,30,60,90,365,2025-03-13,False
1012975080368578265,True,0,3,33,308,2025-03-14,False
1013237183278058783,True,0,0,0,0,2025-03-14,False
1013734283016585482,True,0,0,0,192,2025-03-13,False
1013839423967408934,True,7,30,57,197,2025-03-13,False
1014225559616300357,True,5,35,65,243,2025-03-13,False
1015081817706490123,True,0,0,0,50,2025-03-13,True
1015947346945362644,True,16,45,75,75,2025-03-13,False
1016023749133944425,True,0,0,0,0,2025-03-14,True
1016709145647422128,True,16,46,76,158,2025-03-13,False
1016723718230981085,True,0,0,0,0,2025-03-13,True
1016734655031807387,True,0,0,0,0,2025-03-13,True
1016910575528558084,True,0,0,0,256,2025-03-13,False
1017224700929806421,True,3,11,14,201,2025-03-13,True
1017256817005456423,True,0,0,0,0,2025-03-13,False
1018302263699297408,True,12,33,53,236,2025-03-13,True
1018411788486274573,True,3,16,28,197,2025-03-13,False
1018413233520776074,True,3,15,45,45,2025-03-13,False
1018765946206152166,True,0,0,0,41,2025-03-13,True
1018768967827169724,True,9,39,69,344,2025-03-13,True
1018787616488648610,True,30,60,90,180,2025-03-13,False
1018898438821288632,True,0,0,0,0,2025-03-13,False
1018984867812799138,True,6,17,39,307,2025-03-13,True
1019767204346310980,True,1,1,1,1,2025-03-14,False
1020193321033630069,True,6,23,42,317,2025-03-13,False
1020311601331917469,True,2,12,29,95,2025-03-13,False
1020358828887925675,True,26,56,86,361,2025-03-13,True
1021045970660682585,True,29,59,89,361,2025-03-13,False
1021046911997446083,True,0,0,18,108,2025-03-14,True
1023128310407195584,True,1,6,15,225,2025-03-15,True
1023155553139104234,True,18,35,48,128,2025-03-13,False
1023218663938308966,True,6,36,66,341,2025-03-13,False
1023810222168236606,True,6,19,44,44,2025-03-13,False
1023892907376197448,True,5,27,44,295,2025-03-13,True
1024079668570252633,True,30,60,90,365,2025-03-13,False
1024180867055967598,True,0,0,0,0,2025-03-13,False
1024559798561392569,True,9,9,9,253,2025-03-13,True
1024559961587583209,True,0,0,0,194,2025-03-13,True
1024822230559302750,True,17,42,72,72,2025-03-13,True
1025272809767649545,True,0,0,23,298,2025-03-13,True
1025428055557094491,True,13,24,40,315,2025-03-13,False
1025437621038760673,True,0,0,0,0,2025-03-14,True
1025437727566836896,True,29,59,89,363,2025-03-14,True
1025437736907537803,True,28,58,88,363,2025-03-13,True
1025453092938198863,True,28,58,85,265,2025-03-13,False
1026177436040609773,True,0,0,0,0,2025-03-14,True
1026464109261147365,True,10,34,59,326,2025-03-15,False
1026773709605951155,True,5,20,29,29,2025-03-13,False
1026789581262917239,True,0,0,0,0,2025-03-14,True
1026817414949610197,True,0,4,33,33,2025-03-14,False
1026903574614173477,True,17,41,61,227,2025-03-13,False
1026986294151326695,True,27,57,87,267,2025-03-13,False
1027009279326583946,True,7,37,64,339,2025-03-13,True
1027072227166880748,True,0,0,0,0,2025-03-14,False
1027918431547129796,True,22,52,82,357,2025-03-13,True
1027918439196480013,True,28,58,88,362,2025-03-14,True
1027918448465457596,True,30,60,90,364,2025-03-14,True
1028238262419860993,True,8,24,54,144,2025-03-15,False
1029051184457262357,True,27,57,87,267,2025-03-13,False
1029052978032918944,True,0,0,0,127,2025-03-13,False
1029291891250934761,True,2,20,50,249,2025-03-13,False
1029823114005191717,True,2,19,47,47,2025-03-14,False
1029919738765558842,True,15,20,25,253,2025-03-13,False
1030371141133134480,True,9,33,60,237,2025-03-13,False
1030426897607837173,True,1,8,13,109,2025-03-13,False
1030506094987804548,True,0,0,5,184,2025-03-14,True
1030508904707662691,True,30,60,90,269,2025-03-14,False
1030511336561841947,True,5,30,57,57,2025-03-13,False
1030520068022725294,True,3,13,35,35,2025-03-13,False
1030531776775669633,True,4,26,56,236,2025-03-13,False
1031051112808716429,True,1,1,1,1,2025-03-14,True
1031072374479587824,True,1,1,1,1,2025-03-14,True
1031080966537014960,True,19,49,79,345,2025-03-14,True
1031092972054121304,True,27,57,87,267,2025-03-13,False
1031101781925976968,True,0,0,0,87,2025-03-13,False
1031103894432290517,True,20,50,80,335,2025-03-13,True
1031109379877641914,True,12,12,23,203,2025-03-13,False
1031113558848556581,True,0,0,0,0,2025-03-14,False
1031202616890953847,True,2,9,22,255,2025-03-14,False
1031617531739899582,True,20,50,80,345,2025-03-13,True
1031633499407492726,True,20,50,80,338,2025-03-13,True
1031644874923701501,True,20,50,80,347,2025-03-13,True
1031649088731550360,True,19,49,79,347,2025-03-13,True
1031656397633434181,True,20,50,80,338,2025-03-13,True
1031662570128637444,True,1,1,1,1,2025-03-14,True
1031669412303505286,True,19,49,79,337,2025-03-13,True
1031674361272656613,True,17,47,77,345,2025-03-13,True
1031689761734360583,True,19,49,79,337,2025-03-13,True
1032783948418350993,True,3,22,48,131,2025-03-15,True
1033770269111155796,True,30,60,90,364,2025-03-14,True
1033982030365687592,True,1,1,1,1,2025-03-14,True
1033986266340043901,True,13,43,73,348,2025-03-14,True
1033986580737247553,True,0,0,12,287,2025-03-14,True
1033988742336830373,True,0,28,58,333,2025-03-14,True
1033989070962975339,True,1,1,1,1,2025-03-14,True
1033996289680760205,True,0,0,0,160,2025-03-13,True
1033999815184737851,True,1,1,1,1,2025-03-14,True
1034000140947661520,True,0,0,12,287,2025-03-14,True
1034000426889919049,True,0,0,0,220,2025-03-14,True
1034000731564066286,True,0,0,0,0,2025-03-14,True
1034001080009201009,True,0,0,0,256,2025-03-13,True
1034006860094920967,True,0,0,0,196,2025-03-13,True
1034010890444868464,True,7,37,67,342,2025-03-14,True
1034044708737168705,True,0,0,0,0,2025-03-14,False
1034088199048186426,True,10,28,50,227,2025-03-13,False
1034118414927132361,True,10,40,67,245,2025-03-13,False
1034161103550936651,True,0,0,0,52,2025-03-15,True
1035002510988648718,True,4,30,48,228,2025-03-13,False
1035066730554662610,True,27,57,83,204,2025-03-13,False
1035847117758110469,True,0,0,0,256,2025-03-13,True
1036124637416794486,True,8,26,52,292,2025-03-13,True
1036333066049151672,True,4,8,16,179,2025-03-13,False
1037013364959105443,True,2,32,62,337,2025-03-15,True
1037988399229862925,True,8,20,32,101,2025-03-13,True
1039116873298564268,True,1,1,1,1,2025-03-14,True
1039180084992319500,True,0,0,0,0,2025-03-14,False
1039338159135787925,True,30,60,90,270,2025-03-13,True
1039755303232779940,True,18,22,22,210,2025-03-13,True
1039767930802072043,True,3,15,30,150,2025-03-15,True
1039792292095193856,True,11,13,25,272,2025-03-14,True
1039799609497259530,True,11,38,57,230,2025-03-13,False
1039881927678237339,True,22,47,75,81,2025-03-13,True
1040244613307369282,True,28,56,85,92,2025-03-13,True
1040244719471544508,True,25,52,79,83,2025-03-15,True
1040244783113948049,True,11,25,43,49,2025-03-13,True
1040245031856727504,True,29,57,83,89,2025-03-13,True
1040245090769612205,True,22,48,74,80,2025-03-13,True
1040245193994758100,True,30,60,89,95,2025-03-13,True
1040245248720680356,True,3,7,15,19,2025-03-13,True
1040245344603826133,True,18,45,73,78,2025-03-14,True
1040245403836497604,True,30,60,90,96,2025-03-13,True
1040245507436586040,True,10,22,37,43,2025-03-13,True
1041266319315387514,True,29,59,89,364,2025-03-13,True
1041271962119014846,True,29,59,89,364,2025-03-15,True
1041391255834473881,True,0,0,0,0,2025-03-14,True
1041391264524078841,True,30,60,90,365,2025-03-13,True
1041395953463399412,True,29,59,89,364,2025-03-13,True
1041395961196353268,True,0,0,0,0,2025-03-14,True
1042042317699789125,True,28,58,88,363,2025-03-13,True
1042042327352556894,True,0,0,0,0,2025-03-14,True
1042125524566015661,True,29,59,89,364,2025-03-15,True
1042177491699963671,True,0,0,0,0,2025-03-15,False
1042221927146733833,True,17,47,77,167,2025-03-13,False
1043235849200450535,True,4,9,30,42,2025-03-13,False
1043395725063066603,True,1,10,40,315,2025-03-13,True
1043407378560114775,True,8,10,18,239,2025-03-15,True
1043737194236284066,True,0,0,0,0,2025-03-13,True
1044761055389074840,True,0,0,0,0,2025-03-13,True
1044944208786187520,True,8,13,27,294,2025-03-13,True
1045286057027463822,True,4,14,30,79,2025-03-13,False
1045587488653504609,True,30,60,90,365,2025-03-13,True
1045587506534523456,True,30,60,90,365,2025-03-13,True
1045587530941607631,True,29,59,89,364,2025-03-15,True
1045588908797577732,True,0,0,0,0,2025-03-14,True
1045590277866470736,True,29,59,89,364,2025-03-13,True
1045590296254299473,True,29,59,89,364,2025-03-15,True
1045590303394007353,True,1,1,1,1,2025-03-14,True
1045590310972457710,True,30,60,90,365,2025-03-13,True
1045590318430752160,True,30,60,90,364,2025-03-14,True
1045590335757257018,True,28,58,88,362,2025-03-14,True
1045590353028313606,True,29,59,89,364,2025-03-15,True
1045590372150430735,True,30,60,90,365,2025-03-14,True
1045590380514056983,True,1,1,1,1,2025-03-14,True
1045677296204568151,True,5,18,26,295,2025-03-13,True
1045677310032891757,True,19,32,51,301,2025-03-14,True
1045744752597782878,True,29,59,89,269,2025-03-15,False
1046002486238502500,True,0,0,0,0,2025-03-15,False
1046016966075355683,True,6,17,34,177,2025-03-13,True
1046516739908515943,True,0,0,0,0,2025-03-14,False
1046979501319186410,True,2,2,2,4,2025-03-13,True
1047057365587258014,True,30,60,90,365,2025-03-13,True
1047057717639589231,True,0,0,0,272,2025-03-13,True
1047061871242406361,True,0,12,42,317,2025-03-13,True
1047062200342648885,True,1,1,1,1,2025-03-14,True
1047064894296117631,True,0,0,17,292,2025-03-13,True
1047149571658043037,True,29,59,89,269,2025-03-14,False
1047230201172107759,True,7,16,28,275,2025-03-13,True
1047916172762233921,True,21,47,74,164,2025-03-13,False
1048588275488319161,True,2,18,20,126,2025-03-13,False
1048661533130815763,True,0,0,0,0,2025-03-14,False
1048697952207330250,True,0,0,0,257,2025-03-15,False
1049236007638467900,True,6,16,34,44,2025-03-15,False
1049327323325388504,True,7,17,25,245,2025-03-14,False
1049371086899899688,True,2,14,23,23,2025-03-13,False
1049488308005171171,True,0,0,29,244,2025-03-13,True
1050770954589738826,True,9,39,69,159,2025-03-13,False
1051424808755950519,True,8,18,44,119,2025-03-13,False
1051526255353587436,True,11,41,58,274,2025-03-14,True
1052134125495574104,True,4,28,46,112,2025-03-13,False
1052194160837751404,True,29,59,89,364,2025-03-15,True
1052194173048079438,True,22,52,82,357,2025-03-13,True
1052194183235053480,True,22,52,82,357,2025-03-13,True
1052194191428213950,True,30,60,90,364,2025-03-14,True
1052194199203689991,True,29,59,89,364,2025-03-15,True
1052194217206562300,True,28,58,88,363,2025-03-13,True
1052194229622092730,True,30,60,90,365,2025-03-15,True
1052194237487103952,True,22,52,82,357,2025-03-13,True
1054370997593073254,True,27,57,87,362,2025-03-13,True
1054386473344905285,True,15,45,75,255,2025-03-13,True
