listing_id,host_id,neighbourhood_id,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price
37593687,4476230,18,38.89585,-76.97602,3,1.0,1.0,2.0,79.0
37602271,17633,5,38.90883,-77.08455,7,3.5,4.0,6.0,224.0
37721712,8500709,31,38.92769,-76.97165,2,1.0,0.0,2.0,84.0
37800391,24087388,18,38.89606,-77.00189,2,1.0,1.0,2.0,151.0
37804001,286089018,20,38.84135,-76.98318,12,2.5,4.0,6.0,499.0
37821696,26971935,2,38.88293,-76.99015,5,,1.0,,155.0
37833461,10386607,7,38.9212,-77.03361,2,1.0,1.0,1.0,159.0
37834451,28825130,11,38.90875,-77.0478,2,1.0,0.0,1.0,68.0
37850686,286638108,18,38.89469,-76.97838,4,,1.0,,140.0
37881373,46630199,18,38.89249801635742,-76.99394989013672,2,1.0,1.0,1.0,124.0
37889765,6509683,26,38.96833921643445,-77.06671803782066,2,1.0,1.0,2.0,119.0
37916753,106426179,13,38.96913,-77.02544,1,1.0,1.0,1.0,38.0
37919332,281813382,27,38.94332,-76.98122,6,2.5,3.0,4.0,167.0
37986544,37046633,14,38.84077,-76.99613,4,1.0,0.0,2.0,67.0
38021592,1311994,12,38.95215,-77.01466,4,,1.0,,96.0
38104114,289259344,11,38.903381,-77.036858,4,2.0,2.0,2.0,87.0
38133336,289695321,24,38.90767,-77.0469,4,1.0,2.0,3.0,101.0
38133972,5798600,36,38.93542,-76.9727,2,1.0,1.0,1.0,101.0
38156682,30283594,17,38.899914,-77.03313,3,1.0,1.0,2.0,234.0
38160741,39930655,10,38.915756,-77.029327,5,1.0,2.0,3.0,164.0
38216280,39930655,10,38.915756,-77.029327,5,,2.0,,135.0
38266236,13351297,2,38.88712,-77.00138,3,1.0,1.0,1.0,180.0
38321510,119046186,2,38.88559,-76.98384,2,1.0,0.0,1.0,179.0
38385816,289259344,19,38.91169,-77.065338,4,1.5,2.0,2.0,124.0
38409028,15103467,10,38.91502,-77.02522,4,1.0,2.0,2.0,164.0
38412265,100727,12,38.94471,-77.01999,14,3.5,5.0,6.0,234.0
38433299,154507467,1,38.91672,-77.00799,6,2.0,3.0,3.0,225.0
38478357,293372071,2,38.88763,-76.99842,2,1.0,0.0,1.0,138.0
38568136,294272884,10,38.91606,-77.02623,2,1.0,1.0,1.0,135.0
38574393,1922341,10,38.91923,-77.02471,6,,2.0,,135.0
38640257,5316966,12,38.94027,-77.02186,7,2.0,4.0,3.0,220.0
38646781,3367231,36,38.93899,-76.97148,2,1.0,0.0,1.0,131.0
38671339,46630199,1,38.91459274291992,-77.01453399658203,4,1.5,1.0,2.0,140.0
38687842,98438550,1,38.9184,-76.99991,2,,,,102.0
38698346,22731277,18,38.90377,-77.00204,4,1.0,1.0,2.0,222.0
38730383,5956393,18,38.89863,-76.99601,4,1.0,1.0,1.0,49.0
38730401,8003285,18,38.89839,-76.99924,3,1.0,1.0,1.0,81.0
38783401,26266075,9,38.91266,-77.02994,2,1.0,1.0,1.0,160.0
38793598,294411073,12,38.95232,-77.02889,3,,2.0,,96.0
38800413,9263895,9,38.90876,-77.01957,6,,2.0,,153.0
38820928,93141271,12,38.94958,-77.02932,2,1.0,1.0,1.0,109.0
38894046,62587952,1,38.91113,-77.01257,6,2.0,2.0,3.0,117.0
38902013,2795746,9,38.91323,-77.03116,4,1.0,1.0,2.0,115.0
38915618,289259344,11,38.90438,-77.03793,8,4.0,4.0,4.0,528.0
38944130,289259344,11,38.90384,-77.0378,12,,6.0,,148.0
38972060,107434423,17,38.89986,-77.03303,2,1.0,1.0,1.0,229.0
38978425,298618235,7,38.92635,-77.02293,2,1.0,0.0,1.0,100.0
39013879,107434423,17,38.89986,-77.03303,2,1.0,1.0,1.0,231.0
39021954,299020926,28,38.90944,-76.9858,2,1.5,1.0,1.0,150.0
39096388,141904488,1,38.91614,-77.0072,4,,1.0,,102.0
39194624,17633,19,38.911358,-77.065971,6,2.0,3.0,3.0,306.0
39199879,18894668,30,38.87394,-76.97566,7,,2.0,,106.0
39297018,10714677,9,38.91055223823271,-77.02771939337254,5,1.0,2.0,3.0,222.0
39300798,289955644,28,38.90154,-76.98409,6,2.5,3.0,4.0,289.0
39321498,26180779,7,38.92761,-77.02802,2,,,,109.0
39322009,26180779,7,38.92663,-77.0285,4,,2.0,,109.0
39356964,20627253,18,38.89944,-76.99096,2,1.0,0.0,1.0,93.0
39358144,743745,5,38.9240167,-77.10099989999999,2,1.5,1.0,2.0,115.0
39362231,5871111,1,38.93883,-77.01619,2,1.0,1.0,1.0,79.0
39362772,302341977,7,38.92265,-77.02732,2,,1.0,,109.0
39388806,2492536,18,38.89891,-76.99857,6,1.0,0.0,3.0,108.0
39410186,107434423,17,38.89986,-77.03303,2,1.0,0.0,1.0,180.0
39422974,78194147,7,38.92912,-77.01998,2,1.0,1.0,1.0,85.0
39437109,302908431,9,38.90923,-77.02725,5,1.0,2.0,2.0,206.0
39458039,107434423,33,38.87881,-77.00773049999998,2,,1.0,,171.0
39485961,26180779,7,38.92891,-77.0294,2,1.5,1.0,1.0,80.0
39486703,90117890,1,38.91735,-77.01033,8,,3.0,,102.0
39551431,107434423,17,38.9034401,-77.01598609999996,2,,1.0,,226.0
39604044,304261532,11,38.91073,-77.04325,2,1.0,1.0,0.0,185.0
39642928,17633,10,38.91507,-77.02672,4,1.0,1.0,2.0,164.0
39650278,46630199,9,38.912818908691406,-77.02491760253906,2,1.0,0.0,1.0,140.0
39726649,11158634,2,38.88537,-76.98595,5,1.0,1.0,1.0,177.0
39752076,487806,11,38.91325,-77.04338,2,,1.0,,148.0
39755135,303101466,2,38.88594,-76.9786,1,1.0,1.0,1.0,44.0
39798533,306013328,12,38.93947,-77.04071,2,1.0,0.0,2.0,74.0
39809926,306131660,2,38.88896942138672,-76.99906921386719,6,2.0,2.0,3.0,289.0
39836531,306512018,31,38.92209,-76.9754,2,,,,104.0
39869646,60085780,12,38.94681989881288,-77.01729426673724,4,1.0,2.0,2.0,141.0
39963605,69033883,32,38.86538,-76.97015,3,1.0,1.0,1.0,41.0
40002408,92444608,14,38.84428,-77.00027,4,1.0,1.0,2.0,92.0
40003333,130517319,18,38.89401,-76.98009,2,1.0,0.0,1.0,67.0
40029212,30283594,17,38.899914,-77.03313,5,2.0,2.0,2.0,413.0
40064739,33063976,35,38.89884,-76.95238,1,1.5,1.0,1.0,88.0
40152598,309954138,18,38.90345,-76.99647,4,1.0,0.0,2.0,80.0
40160080,119489123,9,38.90936,-77.02452,6,,3.0,,153.0
40171821,117435224,13,38.96459,-77.02567,2,1.0,1.0,1.0,90.0
40182964,310326096,13,38.95682,-77.01427,4,1.0,2.0,2.0,88.0
40183958,78577135,10,38.91525935147622,-77.02929077620675,4,2.5,2.0,2.0,276.0
40195165,17594289,9,38.91149,-77.02341,4,1.0,1.0,2.0,185.0
40235096,38387831,30,38.86861,-76.98257,4,1.0,1.0,1.0,104.0
40303292,2880559,18,38.89645,-76.98508,4,1.0,2.0,2.0,170.0
40305227,107434423,17,38.8955221,-77.0227607,2,1.0,1.0,1.0,204.0
40330483,20627253,18,38.89894,-76.99285,2,1.0,0.0,1.0,110.0
40340270,23222208,1,38.91715,-77.0119,6,,3.0,,102.0
40342072,205497174,38,38.9015,-76.92783,2,1.0,0.0,1.0,155.0
40431665,160559267,7,38.9316,-77.03699,3,1.0,1.0,1.0,92.0
40464508,6355123,1,38.91417,-77.01311,2,1.0,1.0,1.0,94.0
40466225,312608571,0,38.86082,-76.98079,1,1.0,1.0,1.0,38.0
40466314,312608571,0,38.86239,-76.9825,2,1.0,1.0,2.0,43.0
40466323,312608571,0,38.86298,-76.98056,2,1.0,1.0,1.0,53.0
40471811,213406176,18,38.901218482074846,-76.99171590402766,4,1.0,2.0,2.0,90.0
40489781,73455370,18,38.89633,-76.9932,8,1.5,3.0,5.0,330.0
40491514,42771729,7,38.93253,-77.04111,2,1.0,1.0,1.0,124.0
40500030,142993246,4,38.9181,-77.04226,2,1.0,0.0,1.0,216.0
40501907,70072639,18,38.89544,-76.99496,4,1.0,1.0,2.0,152.0
40535574,313872722,10,38.91539,-77.03016,2,1.0,1.0,1.0,117.0
40561900,313872722,10,38.91499,-77.02916,2,1.0,1.0,1.0,95.0
40567873,234050569,0,38.86312,-76.98324,10,,4.0,,106.0
40608158,9009298,2,38.8813,-76.991,1,1.0,0.0,2.0,66.0
40613735,69033883,32,38.86468,-76.97004,3,1.0,1.0,1.0,46.0
40620454,161649426,10,38.91487,-77.03013,2,1.0,1.0,1.0,83.0
40632048,106426179,13,38.96717,-77.02511,1,1.0,1.0,1.0,36.0
40656549,161649426,10,38.91688,-77.02965,2,1.0,1.0,1.0,132.0
40706032,83278191,7,38.92925,-77.02184,2,1.0,1.0,2.0,89.0
40712972,27980626,9,38.90614,-77.01633,2,1.0,1.0,1.0,165.0
40717616,122503294,12,38.95288,-77.02325,10,3.5,4.0,6.0,177.0
40748525,313872722,9,38.91398,-77.02973,4,1.0,1.0,2.0,126.0
40750190,313872722,10,38.91471,-77.02821,2,1.0,0.0,1.0,120.0
40779306,139859248,28,38.90642,-76.98466,4,1.0,1.0,1.0,97.0
40783246,28313647,38,38.89244,-76.92316,1,1.5,1.0,,47.0
40897645,268618822,31,38.92682,-76.97387,12,2.0,6.0,6.0,364.0
40915258,318753695,26,38.97269,-77.0647,2,1.0,1.0,2.0,107.0
40917369,9462131,2,38.89016,-76.98758,1,1.0,1.0,1.0,86.0
40950757,71508455,17,38.90557,-77.02733,1,1.0,1.0,10.0,7000.0
40961021,30283594,17,38.899914,-77.03313,3,1.0,1.0,2.0,234.0
40988436,106426179,13,38.96938,-77.02518,1,1.0,1.0,1.0,46.0
41024183,30283594,17,38.899914,-77.03313,3,1.0,1.0,2.0,234.0
41028528,43617494,18,38.89717,-77.0001,4,1.0,2.0,2.0,190.0
41030878,23193071,4,38.92686,-77.04319,1,1.0,1.0,1.0,60.0
41049221,265391427,32,38.86379,-76.96923,6,1.0,2.0,3.0,81.0
41049584,177481753,22,38.89067,-76.9485,2,1.0,,1.0,60.0
41049930,265391427,32,38.86385,-76.96848,16,,6.0,,77.0
41062883,9286163,6,38.92256,-77.07653,3,1.0,1.0,1.0,103.0
41132050,81742926,16,38.88561,-76.94123,4,1.0,2.0,2.0,105.0
41151596,322298965,31,38.93401,-76.99097,3,1.0,1.0,2.0,69.0
41152512,322298965,27,38.93564,-76.99146,4,1.0,1.0,2.0,69.0
41152887,322298965,27,38.93548,-76.99314,2,1.0,1.0,1.0,74.0
41235661,9647199,16,38.88191,-76.92883,2,1.5,1.0,1.0,60.0
41258738,323951788,7,38.93327877398674,-77.03220874305077,4,1.0,1.0,1.0,125.0
41319051,19174246,4,38.924332,-77.042625,2,1.0,1.0,1.0,125.0
41320138,27055889,1,38.91021,-77.01136,5,,2.0,,102.0
41324936,1415268,12,38.95207,-77.02736,2,1.0,1.0,1.0,96.0
41326764,392506,7,38.92777,-77.03022,4,2.0,2.0,2.0,117.0
41342070,84513560,2,38.88446,-76.98954,3,1.0,1.0,2.0,171.0
41344281,1402804,34,38.85897,-76.98788,2,1.5,1.0,1.0,46.0
41352395,16509981,18,38.90192,-76.99402,6,1.0,2.0,4.0,101.0
41377434,14202487,2,38.88819,-76.98765,2,1.0,1.0,2.0,112.0
41381361,2828504,2,38.8918717,-77.0003718,2,1.0,1.0,1.0,136.0
41481671,29980292,7,38.93286,-77.0421,6,1.0,2.0,3.0,202.0
41498029,37719229,19,38.90969,-77.06066,4,,1.0,,194.5
41506645,22796337,7,38.93218,-77.03203,2,1.0,1.0,1.0,117.0
41519309,107434423,33,38.87881,-77.00773049999998,2,1.0,1.0,1.0,184.0
41524252,48322327,27,38.94417,-76.99844,2,1.0,0.0,1.0,70.0
41537206,90117890,1,38.9116,-77.01072,8,,3.0,,102.0
41558012,125128760,18,38.89344,-77.00018,4,1.5,2.0,2.0,219.0
41566665,158159778,9,38.91347,-77.01827,4,,1.0,,153.0
41596294,136290766,18,38.89267,-76.9861,4,1.0,0.0,2.0,79.0
41608376,107434423,17,38.9034401,-77.01598609999996,2,1.0,1.0,1.0,160.0
41612888,17633,19,38.90705,-77.05855,4,1.0,2.0,2.0,160.0
41636721,107434423,17,38.8955221,-77.0227607,2,1.0,1.0,1.0,205.0
41646213,35590783,1,38.91278,-77.01123,1,2.0,1.0,1.0,73.0
41655384,103857108,18,38.89662,-76.98212,1,1.0,1.0,1.0,100.0
41681396,4500391,7,38.93057,-77.03943,3,1.0,1.0,2.0,124.0
41686973,103493229,10,38.91617,-77.02969,4,1.0,2.0,3.0,258.0
41691975,124782850,7,38.93379,-77.0251,4,1.0,1.0,1.0,89.0
41853446,15607339,7,38.92733,-77.02784,1,1.0,1.0,1.0,36.0
41862620,108050042,34,38.85986,-76.99048,3,,2.0,,98.0
41872750,107434423,18,38.900449,-77.000936,2,,1.0,,140.0
41873907,158159778,10,38.91525,-77.01656,7,,2.0,,135.0
41875412,107434423,17,38.8955221,-77.0227607,2,1.0,1.0,1.0,204.0
41876638,107434423,17,38.8955221,-77.0227607,2,1.0,1.0,1.0,203.0
41924071,107434423,24,38.905065,-77.051708,2,,1.0,,186.0
41929080,46630199,2,38.89051818847656,-76.98750305175781,4,1.0,1.0,2.0,157.0
41983676,656756,12,38.94867965992893,-77.02598421231147,4,,,,96.0
42016076,8899745,11,38.91479,-77.04083,4,,1.0,,148.0
42033350,107434423,18,38.900449,-77.000936,2,,1.0,,140.0
42033815,107434423,17,38.90072,-77.01875,2,1.0,1.0,1.0,175.0
42034729,107434423,24,38.905065,-77.051708,2,,1.0,,186.0
42037592,8760797,2,38.88075,-76.99384,2,1.0,1.0,1.0,114.0
42046602,9683119,2,38.889133,-76.998711,6,2.5,2.0,2.0,323.0
42068276,83641547,12,38.95824,-77.02365,7,,4.0,,96.0
42073006,333566085,18,38.89574,-76.99283,3,1.0,1.0,2.0,104.0
42090210,77741012,2,38.88801,-76.98443,3,1.0,1.0,1.0,158.0
42108852,107434423,17,38.90072,-77.01875,2,,1.0,,226.0
42130320,60099307,22,38.89426,-76.95507,4,1.5,2.0,4.0,102.0
42199762,73780679,7,38.93455,-77.03254,4,1.0,1.0,2.0,88.0
42209636,227194376,4,38.91936,-77.04129,2,1.0,0.0,2.0,77.0
42222012,30283594,17,38.899914,-77.03313,5,2.0,2.0,2.0,413.0
42255732,324906850,4,38.9171,-77.04661,2,1.0,1.0,2.0,198.0
42291087,89707115,23,38.95259,-77.09466,2,1.0,0.0,1.0,185.0
42296497,84747357,31,38.91843,-76.98527,2,1.0,0.0,1.0,84.0
42316829,336446574,12,38.93684,-77.0234,2,,1.0,,96.0
42330033,29000675,12,38.94924,-77.03411,4,,2.0,,96.0
42388653,154338237,13,38.97433,-77.02575,2,1.0,1.0,1.0,72.0
42400486,25861453,28,38.90653,-76.97881,4,,2.0,,105.0
42403607,107434423,33,38.87881,-77.00773049999998,2,,1.0,,171.0
42403785,107434423,17,38.9039806,-77.01677649999999,2,,1.0,,226.0
42424884,107434423,17,38.9039806,-77.01677649999999,2,1.0,1.0,1.0,171.0
42426198,107434423,17,38.9034401,-77.01598609999996,2,1.0,1.0,1.0,162.0
42449735,85895899,23,38.9572,-77.08976,3,1.5,2.0,2.0,178.0
42451061,222768138,18,38.9035,-77.00152,8,,3.0,,140.0
42455028,71455448,1,38.90894,-77.01199,4,,2.0,,102.0
42459578,51727942,2,38.89127,-76.99053,4,1.0,1.0,2.0,176.0
42490650,46630199,9,38.91204071044922,-77.03131103515625,2,1.0,1.0,1.0,162.0
42495300,217039487,30,38.86761,-76.95984,6,,3.0,,106.0
42503052,16840318,27,38.95014,-76.99904,2,1.0,1.0,1.0,83.0
42532796,107434423,4,38.91682139999999,-77.04277639999998,2,,1.0,,150.0
42544998,25126534,18,38.89974,-76.98368,4,2.0,2.0,2.0,182.0
42559196,188700932,6,38.91874,-77.07476,2,1.0,1.0,1.0,132.0
42588777,95748990,12,38.95345227129314,-77.02174440046369,2,1.0,0.0,1.0,66.0
42590098,38557368,7,38.93234,-77.01947,10,3.0,3.0,4.0,216.0
42616622,107434423,24,38.90099439999999,-77.04957859999999,2,,1.0,,186.0
42620250,10158167,12,38.9526,-77.01742,4,1.0,2.0,2.0,100.0
42633209,78194147,7,38.92944,-77.0199,8,1.0,2.0,2.0,96.0
42650292,265853584,6,38.93333,-77.07586,4,1.0,1.0,1.0,103.0
42691663,942128,13,38.96135,-77.02749,2,1.0,1.0,1.0,134.0
42694055,1507802,31,38.9247,-76.98105,6,2.0,5.0,5.0,264.0
42737510,324906850,4,38.91561,-77.04805,2,1.0,1.0,1.0,180.0
42765421,5717655,10,38.91629,-77.02501,1,1.0,1.0,1.0,102.0
42829620,5487930,11,38.91522,-77.0399,3,,2.0,,148.0
42867623,124782850,7,38.93355,-77.02544,5,,1.0,,109.0
42877327,23193071,4,38.92647,-77.04261,1,1.0,1.0,1.0,67.0
42879511,300968567,18,38.89886,-76.98507,4,1.0,2.0,3.0,146.0
42882117,151460226,21,38.92816,-77.06919,3,1.0,1.0,4.0,160.0
42929391,39930655,2,38.88216,-77.00531,4,1.0,1.0,2.0,182.0
42937437,64796239,28,38.90177,-76.9799,2,1.0,1.0,1.0,98.0
42938773,107434423,4,38.91682139999999,-77.04277639999998,2,,1.0,,150.0
42938788,107434423,17,38.90394,-77.01724,2,,1.0,,226.0
42939091,24022538,18,38.89706,-77.00121,4,1.5,2.0,3.0,250.0
42941255,39930655,10,38.9157836,-77.0293919,4,,2.0,,135.0
42957495,18393059,2,38.88612,-77.00692,13,3.0,4.0,7.0,345.0
42964787,17285506,17,38.90533,-77.02882,2,1.0,1.0,1.0,283.0
42966479,17285506,9,38.90662,-77.02744,2,1.0,1.0,2.0,196.0
42986431,13165562,6,38.92456,-77.07372,4,2.0,2.0,2.0,296.0
43065641,107434423,33,38.87881,-77.00773049999998,2,,1.0,,171.0
43078743,28968825,18,38.89633,-76.99912,4,1.0,1.0,2.0,134.0
43104720,156491119,12,38.95754,-77.02515,4,,,,96.0
43111277,12541419,16,38.88849,-76.92838,2,1.0,1.0,1.0,45.0
43147846,107434423,17,38.8955221,-77.0227607,4,2.0,2.0,2.0,271.0
43147860,107434423,4,38.91682139999999,-77.04277639999998,2,,1.0,,150.0
43186270,39930655,2,38.8815013,-76.9954697,4,1.0,1.0,2.0,131.0
43186585,39930655,2,38.8815013,-76.9954697,4,,1.0,,155.0
43186713,39930655,2,38.8815013,-76.9954697,4,1.0,1.0,1.0,138.0
43286567,339505596,18,38.89438,-76.99152,3,1.0,1.0,2.0,109.0
43303387,9296587,1,38.91261,-77.01541,4,1.0,1.0,2.0,104.0
43315960,66832336,1,38.90695,-77.01383,7,,3.0,,102.0
43375153,11015446,19,38.91191,-77.05395,2,,1.0,,194.5
43415299,345980734,1,38.9104,-77.01554,3,1.0,1.0,2.0,72.0
43432062,39930655,10,38.915756,-77.029327,6,1.0,2.0,3.0,197.0
43474809,346644486,27,38.94998,-76.9959,2,1.0,1.0,1.0,83.0
43475702,1402804,34,38.85943,-76.98782,2,1.0,1.0,1.0,64.0
43479699,346713306,2,38.89079,-76.99404,4,,1.0,,155.0
43481170,61371355,11,38.91415,-77.04268,2,,1.0,,148.0
43534310,75487604,25,38.874229170661856,-77.01110588463446,6,3.5,3.0,3.0,340.0
43569290,80553903,21,38.93557,-77.05387,5,2.0,2.0,3.0,266.0
43652954,348591875,8,38.95571,-76.9929,8,2.5,2.0,4.0,88.0
43670039,23193071,11,38.90791,-77.04624,1,,,,148.0
43676822,269834634,11,38.91407,-77.04533,2,1.0,0.0,1.0,114.0
43676824,269834634,4,38.91353,-77.04743,2,1.0,0.0,1.0,120.0
43676905,269834634,11,38.91407,-77.0455,2,1.0,1.0,1.0,142.0
43703449,349110258,30,38.87012,-76.9844,2,,1.0,,106.0
43730156,17970511,1,38.91658,-77.01053,6,,2.0,,102.0
43767520,5798600,36,38.93552,-76.97227,12,4.5,6.0,12.0,379.0
43767651,176970521,11,38.89995,-77.04038,2,1.5,1.0,1.0,330.0
43767660,176970521,11,38.89901,-77.03949,4,2.0,2.0,2.0,362.0
43770692,951119,25,38.86616,-77.01106,5,2.0,2.0,4.0,104.0
43778862,22735045,9,38.90646,-77.02767,2,,1.0,,153.0
43842273,107434423,24,38.90099439999999,-77.04957859999999,2,,1.0,,186.0
43868902,183975299,2,38.89024,-76.99929,4,1.0,1.0,2.0,166.0
43884836,6320930,2,38.8883,-76.99515,4,1.0,1.0,2.0,189.0
43939342,6762981,12,38.93728,-77.03046,4,,,,96.0
43957570,266565827,24,38.90113,-77.05206,4,1.0,0.0,2.0,186.0
44004664,17633,19,38.91122,-77.06081,5,3.0,3.0,3.0,286.0
44063409,266565827,24,38.89925,-77.05346,3,1.0,0.0,1.0,186.0
44119683,40622360,18,38.89695,-77.00148,2,1.0,1.0,1.0,125.0
44119904,40622360,18,38.8975,-77.00259,2,1.0,1.0,2.0,143.0
44120058,40622360,18,38.89605,-77.00355,3,1.0,1.0,2.0,161.0
44134766,1219601,2,38.88405,-77.00124,4,2.5,2.0,3.0,200.0
44138589,119715979,6,38.92158,-77.07432,4,1.0,2.0,4.0,136.0
44207610,39930655,2,38.881935119628906,-76.99922180175781,2,1.0,1.0,1.0,132.0
44207611,39930655,2,38.8819364,-76.9992214,4,1.0,1.0,1.0,181.0
44207617,39930655,2,38.8819364,-76.9992214,4,,1.0,,155.0
44211888,4642626,2,38.88127,-77.00091,4,,3.0,,155.0
44272586,67517380,35,38.8982,-76.94174,10,2.5,5.0,6.0,309.0
44280292,176970521,11,38.90089,-77.03977,2,,1.0,,148.0
44280306,176970521,24,38.89923,-77.041,2,,1.0,,186.0
44280313,176970521,24,38.8989,-77.04144,4,2.0,2.0,2.0,1836.0
44280326,176970521,11,38.90102,-77.03997,4,2.0,2.0,2.0,1836.0
44378904,227194376,28,38.9055061340332,-76.98165130615234,8,3.0,3.0,3.0,355.0
44380863,64827706,7,38.92672,-77.02801,2,,1.0,,109.0
44389677,4431837,0,38.86299,-76.98801,2,1.0,1.0,1.0,120.0
44406268,67772223,26,38.95919,-77.07264,1,2.5,2.0,2.0,150.0
44410205,5656,7,38.92814,-77.03688,2,2.0,1.0,1.0,65.0
44410630,5656,7,38.93041,-77.0369,2,2.0,1.0,1.0,64.0
44433902,6165522,3,38.90734,-76.94517,1,1.0,1.0,1.0,40.0
44443615,73794838,22,38.88991,-76.9593,2,1.0,0.0,1.0,85.0
44465992,127034950,9,38.91263961791992,-77.03160858154297,6,2.0,2.0,3.0,371.0
44483573,44949993,7,38.92807,-77.0238,2,2.5,1.0,1.0,43.0
44485729,46630199,10,38.914363861083984,-77.0265121459961,2,1.0,1.0,1.0,139.0
44512783,4691074,27,38.948692321777344,-76.99079132080078,2,,1.0,,83.0
44517251,270957643,18,38.89328,-76.99387,2,1.0,1.0,1.0,125.0
44519337,127034950,9,38.91274642944336,-77.03128051757812,2,,,,153.0
44519347,127034950,9,38.91263961791992,-77.03160858154297,5,1.5,2.0,2.0,355.0
44519348,127034950,9,38.91263961791992,-77.03160858154297,2,1.0,0.0,1.0,205.0
44521112,142483193,1,38.91837,-77.01247,4,1.0,1.0,1.0,87.0
44521751,2401817,11,38.91536,-77.03728,2,1.0,1.0,1.0,89.0
44533310,10181718,2,38.88374,-76.9916,2,1.0,1.0,1.0,115.0
44559749,360585434,2,38.88253,-76.99015,2,1.0,0.0,1.0,90.0
44597062,22088881,11,38.91156,-77.04845,3,1.0,1.0,2.0,135.0
44646998,14359760,31,38.93276,-76.99287,4,1.0,2.0,3.0,134.0
44659351,1644999,22,38.892288263092624,-76.95808667759992,5,1.0,3.0,3.0,151.0
44666220,452114819,9,38.91263961791992,-77.03160858154297,4,,1.0,,153.0
44678950,4999841,13,38.97112,-77.02392,6,2.5,3.0,3.0,329.0
44683319,359216561,18,38.89946,-76.98901,5,,2.0,,140.0
44697615,14488963,28,38.90405,-76.99026,7,,2.0,,105.0
44750418,292538124,14,38.82561,-76.99927,4,1.0,0.0,2.0,95.0
45001556,203125886,12,38.94284,-77.03603,6,,4.0,,96.0
45050405,28011820,23,38.94625,-77.07729,8,,4.0,,136.0
45053446,28011820,23,38.9467,-77.07742,6,1.0,2.0,4.0,115.0
45076792,487806,19,38.90967,-77.06451,8,3.5,3.0,5.0,242.0
45076831,487806,19,38.91131,-77.06441,6,2.5,2.0,3.0,141.0
45097082,33378245,16,38.88681,-76.93201,2,1.0,0.0,1.0,76.0
45118225,1001532,2,38.88485,-76.99083,4,2.5,2.0,2.0,280.0
45177682,172416408,2,38.88062,-76.99156,4,1.0,1.0,2.0,116.0
45185261,364922886,18,38.89614,-76.99496,6,1.0,1.0,3.0,165.0
45191510,364978049,18,38.89644,-76.97624,4,1.0,1.0,2.0,112.0
45218692,73159980,13,38.96347,-77.02122,1,1.5,1.0,1.0,53.0
45223908,745305,13,38.96857,-77.03324,3,1.0,1.0,2.0,65.0
45239855,9263895,17,38.90634,-77.0096,9,2.0,3.0,6.0,376.0
45274526,124833761,21,38.93381,-77.06973,10,,6.0,,111.0
45291574,56708981,9,38.90918835550242,-77.02578553453587,4,1.0,1.0,2.0,150.0
45304193,366169291,30,38.86982,-76.98084,3,1.0,1.0,2.0,91.0
45313686,78577135,9,38.91134829342992,-77.0303280066249,4,2.5,2.0,2.0,256.0
45385834,16561471,12,38.94384,-77.01407,3,1.0,1.0,1.0,106.0
45397440,292538124,14,38.82572,-76.99771,1,1.5,1.0,,35.0
45414408,189297762,31,38.93893,-76.98084,4,1.0,2.0,2.0,324.0
45436298,19684173,12,38.94696,-77.02306,4,1.0,1.0,2.0,65.0
45450156,188185624,11,38.91052,-77.03804,2,1.0,1.0,1.0,122.0
45454629,58104446,22,38.88465,-76.95836,3,1.0,2.0,2.0,59.0
45495027,309580714,2,38.88336,-76.99208,1,1.0,1.0,6.0,61.0
45499136,309580714,2,38.88397,-76.99092,1,1.0,1.0,0.0,54.0
45516412,23193071,4,38.92508,-77.04463,1,1.0,1.0,1.0,60.0
45516768,283851100,13,38.96676,-77.02495,2,1.0,1.0,1.0,81.0
45531297,10523670,30,38.87027,-76.9649,4,1.0,2.0,3.0,78.0
45549299,225646907,7,38.93266,-77.02589,4,1.0,0.0,1.0,59.0
45588901,44080778,30,38.87693596547513,-76.96565240621567,3,1.0,2.0,2.0,121.0
45597932,16309787,27,38.94207,-76.9793,2,,1.0,,83.0
45599687,369329549,7,38.93466,-77.02908,2,1.0,0.0,3.0,72.0
45623851,289259344,11,38.9033825,-77.0368589,4,1.0,2.0,3.0,258.0
45648413,17757296,18,38.89385,-76.99211,4,1.5,2.0,3.0,251.0
45657024,39930655,2,38.8815,-76.99547,4,1.0,1.0,1.0,188.0
45669735,39930655,2,38.8815,-76.99547,4,1.0,1.0,1.0,188.0
45670909,39930655,2,38.8815,-76.99547,6,2.0,2.0,3.0,236.0
45671185,39930655,2,38.8815,-76.99547,4,1.0,1.0,2.0,128.0
45671786,53580080,2,38.88748,-76.99922,4,1.0,1.0,2.0,161.0
45672224,53580080,2,38.88748,-76.99922,3,1.0,1.0,1.0,171.0
45672392,53580080,2,38.88748,-76.99922,4,1.0,1.0,2.0,181.0
45672873,53580080,2,38.88748,-76.99922,4,,1.0,,155.0
45673093,53580080,2,38.8874721,-76.999219,2,1.0,1.0,1.0,163.0
45676408,69251153,28,38.90578,-76.985,3,1.0,1.0,2.0,104.0
45685198,337020834,8,38.96107,-76.99986,1,1.0,1.0,1.0,35.0
45685304,62296794,21,38.93527,-77.05306,2,1.0,0.0,1.0,140.0
45698889,16644446,25,38.87628,-77.01475,3,1.0,1.0,2.0,239.0
45726862,39930655,2,38.881935119628906,-76.99922180175781,3,,1.0,,155.0
