listing_id,latitude,longitude,hover_description,listing_url,price,property_type,room_type,accommodates,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,reviews_per_month,host_id,host_name,host_identity_verified,host_listings_count,host_total_listings_count,license,neighbourhood,minimum_nights
16334415,38.89892,-76.98581,Capitol Hill suite for four,https://www.airbnb.com/rooms/16334415,742.0,Private room in home,Private room,4,0,0,0,,,,,3936592,Mary,True,4,4,Hosted License: 5007242201000641,"NE Union Station, Stanton Park, Kingman Park",3.0
16335709,38.8919,-76.99892,"Charming Cap Hill Retreat:Private & Cozy, Sleeps 4",https://www.airbnb.com/rooms/16335709,169.0,Entire rental unit,Entire home/apt,4,166,26,1,2016-12-25,2025-05-26,4.8,1.61,54126082,Jason,True,4,10,Exempt,"SE Capitol Hill, Lincoln Park",2.0
16344458,38.91044,-77.02902,Logan Circle Rowhouse,https://www.airbnb.com/rooms/16344458,139.0,Entire townhouse,Entire home/apt,4,69,28,3,2017-03-20,2025-06-15,4.93,0.69,31271409,Barry,True,1,1,Hosted License: 5007242201003075,"NW-mid Shaw, Logan Circle",3.0
16348636,38.95799,-77.01028,"Charming DC In-Law Suite, 1 BR, Kitchen, Parking",https://www.airbnb.com/rooms/16348636,75.0,Entire guest suite,Entire home/apt,4,219,34,3,2017-01-03,2025-06-08,4.89,2.13,6655288,Ellen,True,1,1,Hosted License: 5007242201000600,"NW-mid Takoma, Brightwood, Manor Park",2.0
16361327,38.899914,-77.03313,Spacious 2BR Kitchen | Work Desk | Wi-Fi | Gym,https://www.airbnb.com/rooms/16361327,397.0,Entire serviced apartment,Entire home/apt,5,20,4,1,2017-03-01,2025-06-01,4.6,0.2,30283594,Global Luxury Suites,True,451,2117,Exempt,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",1.0
16376614,38.93436,-77.04308,Large one bedroom apartment in Mt. Pleasant,https://www.airbnb.com/rooms/16376614,135.0,Entire rental unit,Entire home/apt,2,14,0,0,2018-07-05,2024-05-12,4.64,0.17,31214578,Ledio,False,1,3,,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",31.0
16413061,38.8865,-76.99323,Spacious Apartment in Heart of Capitol Hill,https://www.airbnb.com/rooms/16413061,267.0,Entire rental unit,Entire home/apt,4,102,0,0,2017-03-13,2023-07-23,4.98,1.01,107552587,Joe And Susan,True,1,1,Hosted License: 5007242201001507,"SE Capitol Hill, Lincoln Park",4.0
16380562,38.89433,-76.98368,Queen Bedroom in H ST / Capitol Hill Rowhome,https://www.airbnb.com/rooms/16380562,76.0,Private room in townhouse,Private room,2,630,78,4,2017-01-10,2025-05-29,4.93,6.13,104127819,John-Michael,True,2,4,Hosted License: 5007242201000610,"NE Union Station, Stanton Park, Kingman Park",1.0
16380887,38.91523,-77.02154,"Central, Bright, Cozy House in Exciting Shaw",https://www.airbnb.com/rooms/16380887,179.0,Entire townhouse,Entire home/apt,6,296,58,3,2017-01-22,2025-05-29,4.81,2.89,2334362,Scott,True,3,3,Hosted License: 5007242201002780,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",3.0
16381317,38.8961,-76.98422,2 Queen Bed Bedroom in H ST / Capitol Hill Rowhome,https://www.airbnb.com/rooms/16381317,95.0,Private room in townhouse,Private room,4,710,89,7,2016-12-16,2025-06-02,4.92,6.86,104127819,John-Michael,True,2,4,Hosted License: 5007242201000610,"NE Union Station, Stanton Park, Kingman Park",1.0
16395494,38.9113,-77.02155,"White Glove in the heart of Washington, DC",https://www.airbnb.com/rooms/16395494,231.0,Private room in townhouse,Private room,1,83,0,0,2017-01-08,2020-01-16,4.93,0.81,42534044,Bruce,True,1,2,,"NW-mid Shaw, Logan Circle",31.0
16405079,38.91131,-77.04399,Historic DuPont Circle Inn ~ Lincoln Room,https://www.airbnb.com/rooms/16405079,84.0,Entire home,Entire home/apt,2,543,71,5,2016-12-23,2025-06-10,4.74,5.26,39930655,Sojourn,True,566,777,Exempt,"NW-mid Dupont Circle, Connecticut Avenue/K Street",1.0
16427522,38.93728,-77.02303,Perfectly Petworth! Apt. Next to Metro w/ Parking,https://www.airbnb.com/rooms/16427522,104.0,Entire guest suite,Entire home/apt,3,476,58,3,2017-01-16,2025-06-04,4.91,4.64,107697689,Taylor,True,1,1,Hosted License: 5007242201000349,"NW-mid Brightwood Park, Crestwood, Petworth",2.0
16448459,38.9731330871582,-77.02529907226562,Beautiful Renovated 2 Bedroom Apt Takoma Pk,https://www.airbnb.com/rooms/16448459,106.0,Entire rental unit,Entire home/apt,4,74,15,1,2020-02-29,2025-05-22,4.97,1.15,107888317,Janell,True,2,2,Hosted License: 5007242201001071,"NW-mid Takoma, Brightwood, Manor Park",7.0
16454685,38.88427,-77.00511,"Historic Home Next to Capitol, Walk to Everything!",https://www.airbnb.com/rooms/16454685,410.0,Entire townhouse,Entire home/apt,9,399,0,0,2016-12-29,2024-03-22,4.94,3.87,18393059,Aaron,True,8,9,Exempt,"SE Capitol Hill, Lincoln Park",31.0
16462028,38.89236,-77.00129,It’s hard to get any closer to the Capitol dome!,https://www.airbnb.com/rooms/16462028,148.0,Entire townhouse,Entire home/apt,6,151,1,0,2017-01-21,2025-01-15,4.8,1.48,108007021,Glen,True,1,1,,"NE Union Station, Stanton Park, Kingman Park",31.0
16465485,38.93326,-77.04055,A Tranquil Oasis in Heart of Historic Mt. Pleasant,https://www.airbnb.com/rooms/16465485,154.0,Private room in home,Private room,2,668,100,4,2017-05-23,2025-06-15,4.95,6.8,13720227,Brad,True,1,1,Hosted License: 5007242201002448,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",1.0
16472693,38.90199,-76.9897,"3 bdrm, Capitol Hill, H Steet, Union Station",https://www.airbnb.com/rooms/16472693,129.0,Entire townhouse,Entire home/apt,4,5,3,0,2023-07-30,2025-01-10,5.0,0.22,20242496,Shawneequa Lauren,True,1,2,Hosted License: 5007262201002663,"NE Union Station, Stanton Park, Kingman Park",31.0
16487475,38.95697,-77.03259,Cozy Guest Basement Suite w/ Private Entrance,https://www.airbnb.com/rooms/16487475,72.0,Entire guest suite,Entire home/apt,2,546,60,4,2017-01-01,2025-06-07,4.81,5.3,108261325,Alexander Torrance,True,1,2,Hosted License: 5007242201001245,"NW-mid Brightwood Park, Crestwood, Petworth",2.0
16497765,38.9276,-77.02363,B & breakfast in a rowhouse in Columbia Heights,https://www.airbnb.com/rooms/16497765,115.0,Entire townhouse,Entire home/apt,5,387,80,3,2017-01-22,2025-06-01,4.82,3.78,108364436,Mila,True,1,3,Hosted License: 5007242201001067,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",1.0
16514018,38.91132,-77.03001,Stunning Logan Circle Apt - With Parking!,https://www.airbnb.com/rooms/16514018,196.0,Entire rental unit,Entire home/apt,4,209,23,1,2017-01-11,2025-05-21,4.9,2.04,46630199,Home Sweet City,True,88,316,Unhosted License: 5007262201001393,"NW-mid Shaw, Logan Circle",3.0
16515949,38.90658,-77.01497,"1 Bedrm, 3rd Fl, Dwntn,3 blks Convention Ctr/Metro",https://www.airbnb.com/rooms/16515949,104.0,Entire rental unit,Entire home/apt,4,84,1,0,2019-10-13,2024-07-28,4.94,1.21,2024948,Keith,True,3,3,,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",32.0
16605239,38.89962,-76.97918,Cozy Private Apartment East of the Capitol,https://www.airbnb.com/rooms/16605239,62.0,Entire guest suite,Entire home/apt,3,136,13,1,2017-02-24,2025-06-02,4.83,1.34,109568164,Patricia,True,1,2,Hosted License: 5007242201002323,"NE Ivy City, Arboretum, Trinidad, Carver Langston",3.0
16518770,38.89414,-76.98288,Classy & Elegant on Capitol Hill!,https://www.airbnb.com/rooms/16518770,128.0,Entire townhouse,Entire home/apt,2,134,13,3,2017-09-17,2025-06-08,4.93,1.42,36993961,Adriel,False,1,1,Hosted License: 5007242201000199,"NE Union Station, Stanton Park, Kingman Park",3.0
16521785,38.8762,-77.00938,Modern Nats Park/Capitol Hill Home,https://www.airbnb.com/rooms/16521785,190.0,Entire rental unit,Entire home/apt,6,205,0,0,2017-01-13,2022-05-24,4.63,2.0,108624574,Eno,True,1,2,,"SW Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",31.0
16544141,38.92834,-77.01991,"Central location for DC Visitors ""NILE ROOM""",https://www.airbnb.com/rooms/16544141,76.0,Private room in townhouse,Private room,4,261,20,2,2017-03-25,2025-06-06,4.83,2.6,78194147,Genet,True,5,11,Hosted License: 5007242100000005,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",2.0
16589585,38.88635,-77.00181,"Capitol Hill steps to Congress & Metro, Park Pass",https://www.airbnb.com/rooms/16589585,90.0,Entire rental unit,Entire home/apt,3,306,2,0,2017-02-18,2025-02-22,4.89,3.02,24051505,Craig,True,1,1,Hosted License: 5007242201000861,"SE Capitol Hill, Lincoln Park",30.0
16602138,38.87995,-77.01957,Eng Bsmnt 1br+lvrm sofabed SW DC,https://www.airbnb.com/rooms/16602138,100.0,Entire rental unit,Entire home/apt,3,109,9,0,2017-03-05,2025-04-26,4.71,1.08,109529688,Robert,False,1,1,Hosted License: 5007242201000615,"SW Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",12.0
1288489489159920196,38.9003863347813,-76.98713019223959,Accessible Private Room #288 C,https://www.airbnb.com/rooms/1288489489159920196,45.0,Private room in rental unit,Private room,1,0,0,0,,,,,533234561,Tina,True,724,1295,,"NE Union Station, Stanton Park, Kingman Park",31.0
16613766,38.9001,-76.99877,Studio H Street Corridor,https://www.airbnb.com/rooms/16613766,180.0,Entire rental unit,Entire home/apt,2,13,4,1,2017-01-22,2025-06-16,4.85,0.13,5437227,Sophia,False,1,1,Hosted License: 5007242201001278,"NE Union Station, Stanton Park, Kingman Park",2.0
16629472,38.89491,-76.98266,Renovated 1 BD/1 BA Cap Hill In-Law-Suite,https://www.airbnb.com/rooms/16629472,92.0,Entire rental unit,Entire home/apt,3,530,54,4,2017-03-11,2025-06-03,4.82,5.26,9306094,Ashley,True,1,2,Hosted License: 5007242201000125,"NE Union Station, Stanton Park, Kingman Park",1.0
16630937,38.88269,-76.94007,Quiet 3 Story House...20 Min Drive to Everything,https://www.airbnb.com/rooms/16630937,175.0,Entire home,Entire home/apt,8,243,36,2,2017-02-26,2025-06-09,4.53,2.4,109849144,Mike,True,2,2,Hosted License: 5007242201002265,"SE Capitol View, Marshall Heights, Benning Heights",2.0
16632172,38.9308981,-77.0267265,"Entire house with patio, 10min walk to metro",https://www.airbnb.com/rooms/16632172,124.0,Entire home,Entire home/apt,3,25,25,4,2024-12-10,2025-06-10,4.8,3.95,109863105,Sheela,True,1,1,Exempt,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",3.0
16651819,38.85392,-76.9724,Blue + Cozy Townhome in DC (Private BR & Bath),https://www.airbnb.com/rooms/16651819,84.0,Private room in townhouse,Private room,1,13,0,0,2017-10-27,2024-05-18,4.46,0.14,109436016,Wenisha,True,1,1,Hosted License: 5007242201000133,"SE Woodland/Fort Stanton, Garfield Heights, Knox Hill",2.0
1082619772448113161,38.8971172,-77.0496853,"Beehive-inspired, with lively social spaces",https://www.airbnb.com/rooms/1082619772448113161,165.0,Room in hotel,Private room,2,0,0,0,,,,,559443150,Brooke,True,14,15,Exempt,"NW-mid West End, Foggy Bottom, GWU",1.0
16678182,38.88886,-77.00077,One Block to Library of Congress - Capitol Hill,https://www.airbnb.com/rooms/16678182,214.0,Entire townhouse,Entire home/apt,4,81,7,1,2017-11-01,2025-06-15,4.94,0.87,95221142,Peter,True,2,2,Hosted License: 5007242201002046<br />Unhosted License: 5007262201002047,"SE Capitol Hill, Lincoln Park",2.0
16684913,38.89342,-76.9918,Capitol Hill Charmer,https://www.airbnb.com/rooms/16684913,159.0,Entire rental unit,Entire home/apt,4,426,60,0,2017-01-21,2025-05-16,4.89,4.16,11236131,Cathy And Bruce,True,1,1,Hosted License: 5007242201000233,"NE Union Station, Stanton Park, Kingman Park",1.0
16684937,38.89888,-77.02738,Your luxury Oasis in DC,https://www.airbnb.com/rooms/16684937,325.0,Entire rental unit,Entire home/apt,3,60,21,1,2017-01-21,2025-06-07,5.0,0.59,9771947,Peaceful Oasis,True,2,3,Exempt,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",2.0
16710435,38.92825,-77.03209,Mimi's Place - 1/2 Block to Metro!,https://www.airbnb.com/rooms/16710435,90.0,Entire guest suite,Entire home/apt,4,194,5,1,2017-04-26,2025-06-07,4.96,1.96,66251356,Steve,True,1,1,,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",31.0
17025961,38.90601,-77.02962,Washington Thomas Circle Condominium,https://www.airbnb.com/rooms/17025961,150.0,Entire condo,Entire home/apt,5,12,0,0,2017-04-14,2024-03-18,4.75,0.12,16644446,Vivin,True,75,186,Unhosted License: 5007242100000017,"NW-mid Shaw, Logan Circle",7.0
16716427,38.92782,-77.05508,English Basement in Woodley Park with Parking,https://www.airbnb.com/rooms/16716427,125.0,Entire rental unit,Entire home/apt,3,516,40,0,2017-01-21,2024-11-24,4.96,5.04,54138089,Angela,False,1,1,Hosted License: 5007242201000056,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",1.0
16738134,38.90011,-76.99006,*Luxurious Carriage House *Parking *Mins. to All,https://www.airbnb.com/rooms/16738134,185.0,Entire guesthouse,Entire home/apt,3,183,0,0,2017-05-24,2022-11-13,4.98,1.86,21706236,Maria Carolina,True,1,1,Hosted License: 5007242201004051,"NE Union Station, Stanton Park, Kingman Park",2.0
16741874,38.91289,-77.07197,Visit Georgetown from my Suite w/Parking+SmallDogs,https://www.airbnb.com/rooms/16741874,146.0,Entire guest suite,Entire home/apt,2,164,1,0,2017-01-18,2024-07-02,4.79,1.6,5850,Elizabeth,True,2,3,Hosted License: 5007242201000985,"NW-far Georgetown, Burleith/Hillandale",4.0
16753438,38.94476,-77.08586,Private Bathroom in Master room/Metro 12 min walk!,https://www.airbnb.com/rooms/16753438,93.0,Private room in home,Private room,2,331,67,2,2017-01-16,2025-06-07,4.93,3.23,71110500,Judy Martini,True,3,3,Hosted License: 5007242201001467,"NW-far Friendship Heights, American University Park, Tenleytown",2.0
16757351,38.88482,-76.99314,"Lovely Capitol Hill, Eastern Market Oasis",https://www.airbnb.com/rooms/16757351,164.0,Private room in townhouse,Private room,1,28,0,0,2017-03-12,2019-10-26,4.82,0.28,111207965,Judith,True,1,2,,"SE Capitol Hill, Lincoln Park",31.0
16764417,38.89863,-77.00105,Cozy Capitol Hill Flat 5 Minutes Walk Metro|Shops+,https://www.airbnb.com/rooms/16764417,122.0,Entire rental unit,Entire home/apt,4,143,7,3,2017-02-26,2025-06-05,4.62,1.41,46582948,Zaid,True,37,147,Hosted License: 5007242201000167<br />Unhosted License: 5007262201000168,"NE Union Station, Stanton Park, Kingman Park",3.0
16767868,38.91468,-77.0445,"DuPont Duplex 2beds/2baths, stylish, cozy- unit401",https://www.airbnb.com/rooms/16767868,276.0,Entire rental unit,Entire home/apt,5,42,0,0,2021-06-13,2022-11-28,4.9,0.86,111311001,David Jonathan,True,4,7,,"NW-mid Dupont Circle, Connecticut Avenue/K Street",31.0
16772479,38.9383,-77.02154,"Petworth Quiet, Cozy Room for Intern/temp worker",https://www.airbnb.com/rooms/16772479,100.0,Private room in home,Private room,1,0,0,0,,,,,6472382,Eric And Linda,True,1,5,,"NW-mid Brightwood Park, Crestwood, Petworth",60.0
16781108,38.89853,-76.98907,Spacious Historic Capitol Hill 2 BR home,https://www.airbnb.com/rooms/16781108,148.0,Entire home,Entire home/apt,4,36,5,2,2017-03-19,2025-06-16,4.97,0.36,387733,Edward,True,1,1,Unhosted License: 5007262201001124,"NE Union Station, Stanton Park, Kingman Park",3.0
16789250,38.91917,-77.01562,Nice small cozy room 15 mins from the shaw metro,https://www.airbnb.com/rooms/16789250,30.0,Private room in home,Private room,1,32,1,0,2017-03-16,2024-08-18,4.53,0.32,315148,John,True,75,91,,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",31.0
16795499,38.88494491577149,-77.00037384033203,DC PRIME SPOT - Walk to Metro & Monuments+ Parking,https://www.airbnb.com/rooms/16795499,129.0,Entire rental unit,Entire home/apt,2,209,51,6,2022-02-11,2025-06-16,4.92,5.13,53596345,Robin,True,2,2,Hosted License: 5007242201001802,"SE Capitol Hill, Lincoln Park",1.0
16798447,38.91937,-77.01349,Nice cozy room right next to Howard University,https://www.airbnb.com/rooms/16798447,36.0,Private room in condo,Private room,1,12,0,0,2017-02-18,2021-11-30,4.17,0.12,315148,John,True,75,91,,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",31.0
16808703,38.93701,-77.06482,"Spacious, Stylish, Cozy, Fun Home! Parking, Metro",https://www.airbnb.com/rooms/16808703,144.0,Entire guest suite,Entire home/apt,5,631,65,1,2017-01-22,2025-05-23,4.9,6.17,111760278,Carla,False,1,1,Exempt,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",2.0
16820068,38.86453,-76.97491,"Washington DC, The King Room",https://www.airbnb.com/rooms/16820068,200.0,Private room in rental unit,Private room,2,0,0,0,,,,,639308,Samantha,True,2,5,,"SE Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",31.0
16821423,38.90529,-76.98236,Spacious English Basement near Atlas District,https://www.airbnb.com/rooms/16821423,70.0,Entire rental unit,Entire home/apt,3,105,0,0,2017-01-21,2019-08-11,4.87,1.03,111914877,Richard And Hannah,True,1,1,,"NE Ivy City, Arboretum, Trinidad, Carver Langston",31.0
16828326,38.912650786979725,-77.01477102935314,Paradise for the City Lovers,https://www.airbnb.com/rooms/16828326,185.0,Private room in bed and breakfast,Private room,8,0,0,0,,,,,63273507,Laila,False,5,5,Exempt,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",31.0
16910466,38.92064,-77.00979,"Gorgeous Designed 2-bedroom in DC, with parking!",https://www.airbnb.com/rooms/16910466,134.0,Entire rental unit,Entire home/apt,4,576,73,5,2017-02-05,2025-06-15,4.73,5.66,112895048,James,True,1,1,Hosted License: 5007242201000715,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",1.0
16829087,38.94625,-76.98115,Private Suite w/Bath + Free Parking,https://www.airbnb.com/rooms/16829087,80.0,Entire guest suite,Entire home/apt,3,126,6,1,2017-03-11,2025-05-23,4.95,1.25,26206487,Kangsheng,True,1,2,Hosted License: 5007242201002056,"NE North Michigan Park, Michigan Park, University Heights",5.0
16830342,38.92377,-76.98026,Private stylish basement apartment near downtown,https://www.airbnb.com/rooms/16830342,91.0,Entire rental unit,Entire home/apt,4,157,18,3,2017-01-23,2025-06-07,4.9,1.54,14290568,Amy,False,1,1,Hosted License: 5007242201000504,"NE Brookland, Brentwood, Langdon",2.0
16832746,38.93345,-76.99167,One minute away from red lines,https://www.airbnb.com/rooms/16832746,90.0,Entire rental unit,Entire home/apt,2,15,0,0,2017-04-14,2018-09-20,4.67,0.15,112036330,Maxime,True,1,2,,"NE Brookland, Brentwood, Langdon",31.0
16882568,38.88474,-77.00349,Capitol Hill's perfect location!  Bright & clean!,https://www.airbnb.com/rooms/16882568,150.0,Entire rental unit,Entire home/apt,2,528,44,1,2017-03-05,2025-05-19,4.99,5.23,112575738,John,True,1,1,Hosted License: 5007242201001662,"SE Capitol Hill, Lincoln Park",2.0
16885819,38.95162,-77.0948,District King,https://www.airbnb.com/rooms/16885819,125.0,Private room in home,Private room,2,6,0,0,2017-02-03,2017-08-25,5.0,0.06,89707115,Dina,True,2,6,Hosted License: 5007242201000761,"NW-far Friendship Heights, American University Park, Tenleytown",14.0
17044362,38.90624,-77.06477,Georgetown Modern Chic 1 Bedroom,https://www.airbnb.com/rooms/17044362,149.0,Entire rental unit,Entire home/apt,2,381,54,3,2017-03-05,2025-06-07,4.98,3.78,500279,Jan,False,1,6,Hosted License: 5007242201000247,"NW-far Georgetown, Burleith/Hillandale",2.0
16945597,38.93056,-76.96436,Interns/2 BEDS /studio /parking/wash/dryer/kitchen,https://www.airbnb.com/rooms/16945597,82.0,Entire home,Entire home/apt,2,27,8,0,2017-06-01,2025-04-29,4.96,0.28,104560694,Michelle,True,1,5,Hosted License: 5101170000160005,"NE Woodridge, Fort Lincoln, Gateway",3.0
16959752,38.88101,-76.99893,Capitol Hill Rowhouse Amazing location 2 of 3 BDR,https://www.airbnb.com/rooms/16959752,190.0,Entire townhouse,Entire home/apt,4,4,0,0,2018-08-18,2021-01-17,5.0,0.05,4642626,Amy,True,13,24,,"SE Capitol Hill, Lincoln Park",31.0
16973661,38.90045,-76.95043,"Quiet, Modern, and Fully Equipped 3BR & 3BA in DC",https://www.airbnb.com/rooms/16973661,245.0,Entire townhouse,Entire home/apt,7,279,35,4,2017-08-04,2025-06-09,4.95,2.91,74673637,Sheridan,True,1,1,Hosted License: 5007242201000090,"NE Mayfair, Hillbrook, Mahaning Heights",1.0
17000226,38.96091,-77.08014,New modern apartment by Friendship Heights Metro,https://www.airbnb.com/rooms/17000226,116.0,Entire guest suite,Entire home/apt,5,113,16,2,2017-02-26,2025-06-02,4.98,1.12,113917603,Gladys,True,1,1,Hosted License: 5007242201002573,"NW-far Friendship Heights, American University Park, Tenleytown",3.0
17004838,38.87978,-76.99912,Capitol Hill Row house private room.,https://www.airbnb.com/rooms/17004838,76.0,Private room in townhouse,Private room,2,5,0,0,2017-11-30,2023-08-26,4.2,0.05,4642626,Amy,True,13,24,,"SE Near Southeast, Navy Yard",31.0
17007485,38.93451,-77.03201,Monthly RowHouse Walk2Metro Columbia Heights NW DC,https://www.airbnb.com/rooms/17007485,110.0,Entire home,Entire home/apt,3,11,2,0,2017-08-16,2024-10-23,5.0,0.12,100589,Hillary,False,1,1,Hosted License: 5007242201001109<br />Unhosted License: 5007262201001110,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",80.0
17078088,38.93042,-77.04305,Comfy & convenient 2br apartment w/ parking by zoo,https://www.airbnb.com/rooms/17078088,134.0,Entire rental unit,Entire home/apt,8,478,74,11,2017-03-07,2025-06-12,4.85,4.74,2230499,Courtney,True,1,1,Hosted License: 5007242201000689,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",1.0
17089486,38.86844,-76.9858,"Chic, Modern, Spacious 3BR Retreat to Enjoy D.C.",https://www.airbnb.com/rooms/17089486,126.0,Entire home,Entire home/apt,6,245,66,5,2020-10-25,2025-06-15,4.86,4.33,13000882,Wintta Mekonnen,True,2,2,Hosted License: 5007242201001324,"SE Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",2.0
17107031,38.9657,-77.02255,Beautiful Room with Full Bath in a Stylish Home,https://www.airbnb.com/rooms/17107031,58.0,Private room in townhouse,Private room,1,42,7,0,2017-03-25,2025-04-02,4.9,0.42,73159980,Molly,True,2,2,Hosted License: 5007242201002726,"NW-mid Takoma, Brightwood, Manor Park",25.0
17116424,38.87761,-76.94124,Family-Friendly 3-Bedroom Near Fort DuPont Park,https://www.airbnb.com/rooms/17116424,265.0,Entire home,Entire home/apt,6,107,16,2,2021-09-05,2025-06-02,4.85,2.32,24863780,Jonathan,True,1,1,Hosted License: 5007242201000988<br />Unhosted License: 5007262201000989,"SE Capitol View, Marshall Heights, Benning Heights",2.0
17131099,38.92742,-77.02941,301 【Cozy Private Room in CoHi DC Sleeps 4!】,https://www.airbnb.com/rooms/17131099,105.0,Private room in townhouse,Private room,4,74,4,0,2017-04-10,2025-03-29,4.7,0.74,26389480,Wilson,True,25,35,Hosted License: 5007242201001816<br />Unhosted License: 5007262201001817,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",1.0
17141233,38.92295,-77.04579,"Beautiful, Sunny Studio in Vibrant Adams Morgan",https://www.airbnb.com/rooms/17141233,116.0,Entire condo,Entire home/apt,2,716,40,1,2017-02-20,2025-05-22,4.77,7.07,87977393,April,True,6,8,Exempt,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",2.0
17171614,38.92742,-77.02941,202【Private Room-Double Twin Bed in CoHi DC!】,https://www.airbnb.com/rooms/17171614,92.0,Private room in townhouse,Private room,2,221,17,1,2017-02-14,2025-05-24,4.54,2.18,26389480,Wilson,True,25,35,Hosted License: 5007242201001816<br />Unhosted License: 5007262201001817,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",1.0
17210375,38.90297,-76.99387,Charming H St Oasis Close to Capitol and Museums,https://www.airbnb.com/rooms/17210375,107.0,Entire rental unit,Entire home/apt,4,390,21,1,2017-02-12,2025-06-02,4.88,3.84,8244177,Heather,True,1,1,Hosted License: 5007242201000733,"NE Union Station, Stanton Park, Kingman Park",2.0
17229275,38.91195,-77.0113,Sunny Room and Bath in Shaw Condo w/ PVT Patio,https://www.airbnb.com/rooms/17229275,56.0,Private room in condo,Private room,1,6,0,0,2017-10-08,2019-05-29,5.0,0.06,55009,Mala,True,14,17,,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",32.0
17231793,38.89862,-76.99468,"Union Station/Capitol Hill: 55""TV",https://www.airbnb.com/rooms/17231793,92.0,Entire guest suite,Entire home/apt,2,667,49,3,2017-03-15,2025-06-08,4.92,6.63,487806,Stay Bubo,True,92,256,Hosted License: 5007242201000844,"NE Union Station, Stanton Park, Kingman Park",2.0
1288489917124780221,38.92667,-77.02824,Accessible Private Room #336 C,https://www.airbnb.com/rooms/1288489917124780221,51.0,Private room in rental unit,Private room,1,0,0,0,,,,,533234561,Tina,True,724,1295,,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",31.0
17234433,38.91114,-77.06637,"Wonderful Room In Georgetown, DC",https://www.airbnb.com/rooms/17234433,84.0,Private room in townhouse,Private room,2,249,32,5,2017-03-26,2025-06-10,4.71,2.49,19800280,Alex,True,1,2,Hosted License: 5007242201000598,"NW-far Georgetown, Burleith/Hillandale",1.0
17240994,38.89052,-76.92665,Capitol View Room,https://www.airbnb.com/rooms/17240994,86.0,Private room in home,Private room,1,3,0,0,2017-06-04,2023-08-01,3.67,0.03,15333132,Amber,True,1,5,,"SE Capitol View, Marshall Heights, Benning Heights",31.0
17248804,38.92742,-77.02941,203【Private Room - Queen bed in CoHi DC!】,https://www.airbnb.com/rooms/17248804,111.0,Private room in townhouse,Private room,2,117,3,0,2017-02-27,2025-01-21,4.37,1.16,26389480,Wilson,True,25,35,Hosted License: 5007242201001816<br />Unhosted License: 5007262201001817,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",1.0
17303429,38.91482,-77.07342,Entire Georgetown Garden Apartment,https://www.airbnb.com/rooms/17303429,102.0,Entire rental unit,Entire home/apt,1,33,9,0,2017-03-30,2025-04-17,4.7,0.33,1436380,Angela,True,1,3,Hosted License: 5007242201001339,"NW-far Georgetown, Burleith/Hillandale",3.0
17620157,38.92742,-77.02941,302【Private Room - Queen bed in CoHi DC!】,https://www.airbnb.com/rooms/17620157,111.0,Private room in townhouse,Private room,2,104,0,0,2017-03-13,2021-08-08,4.53,1.03,26389480,Wilson,True,25,35,Hosted License: 5007242201001816<br />Unhosted License: 5007262201001817,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",1.0
